node_id,latitude,longitude,degree,junction_type,source
1,24.5673702,92.3659818,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
51962,27.3527892,95.3310916,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
51966,27.3522538,95.3360387,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
51975,27.3531603,95.3210831,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
51981,27.3701524,95.3214913,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
51982,27.3700309,95.3217139,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
51983,27.3699142,95.3219171,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
51985,27.3696855,95.3223563,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
51986,27.3694516,95.3227596,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
51987,27.3703682,95.3210591,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52000,26.7289061,95.0277109,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52023,27.3408596,95.3122494,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52034,27.3737166,95.2989117,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52035,27.3729154,95.2998546,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52036,27.3721247,95.2946267,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52043,27.0276561,92.6107759,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52044,27.0268354,92.6107744,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52047,25.6743083,93.8440562,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52048,27.0617649,92.4173061,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52049,26.945777,92.4287778,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52052,26.8213851,92.5801831,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52053,26.8111718,92.5957349,8,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52055,26.8107313,92.5872128,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52057,26.7554699,92.6204036,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52059,26.133658,89.7705152,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52061,26.1326746,89.7768925,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52063,26.1335765,89.7728305,8,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52064,26.1306917,89.7690776,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52065,26.1303725,89.7714347,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52067,26.1432982,89.7887307,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52068,26.1375851,89.7869291,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52070,26.1346827,89.7753237,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52072,26.1338681,89.7746945,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52075,26.1351612,89.7815537,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52077,26.1210832,89.7819809,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52078,26.1217046,89.7818717,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52079,26.1247819,89.772825,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52086,27.1385383,95.0997245,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52088,27.1390805,95.1011582,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52096,26.1471514,89.7253374,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52097,26.1471485,89.7250441,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52098,26.1474109,89.7339946,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52099,26.1473432,89.7340667,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52113,26.1554129,89.734816,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52114,26.1566128,89.7354698,3,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52115,26.1568151,89.7304487,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52116,26.1563147,89.7393412,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52118,26.1455332,89.7339495,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52119,26.5788441,93.8003573,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52120,27.6062745,94.9432131,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52123,26.0131432,89.8453172,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52142,26.0129522,89.8448779,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52146,26.008976,89.8402646,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52156,26.0073452,89.8402049,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52157,26.0074878,89.840047,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52160,25.9978196,89.8453392,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52168,26.0018133,89.8454244,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52171,26.0045646,89.8451572,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52172,26.0074072,89.842381,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52173,25.9603924,89.8473197,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52190,26.0020818,89.8432179,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52194,25.9980197,89.8442839,8,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52199,26.0074248,89.8409292,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52205,27.2851124,95.3184568,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52206,27.2841153,95.3185876,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52207,27.2830936,95.3186774,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52216,25.9993192,89.8411351,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52218,26.0007766,89.8429568,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52228,27.291997,95.3304765,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52229,27.2911216,95.3313855,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52230,27.2920497,95.3314687,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52232,27.2905312,95.3250231,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52241,26.0074034,89.8420571,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52246,26.1958677,95.0176408,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52248,26.195389,95.0149392,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52260,26.2066873,95.0195274,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52266,26.8198719,94.8147226,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52273,25.9215068,94.2195062,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52274,25.9229569,94.2222172,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52277,25.9301574,94.219296,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52282,25.9974258,89.8412764,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52283,25.997071,89.8420584,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52287,25.9925933,89.8432406,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52289,25.9925346,89.8443694,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52292,25.9903298,89.8459623,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52293,25.9955316,89.8447532,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
52307,25.9212369,94.2251292,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
